provider_state,billing_class,negotiated_rate
IA,institutional,13460.23
IA,institutional,14800.09
IA,institutional,15172.79
IA,institutional,23674.9
IA,institutional,59289.42
IA,institutional,76666.37
IA,institutional,96077.54
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,80.0
TX,institutional,80.0
TX,institutional,80.0
TX,institutional,812.04
TX,institutional,2321.27
TX,institutional,33810.55
WA,institutional,7688.44
WA,institutional,11790.0
WA,institutional,17928.72
WA,institutional,22430.97
WA,institutional,145614.78
TX,institutional,450.0
TX,institutional,450.0
TX,institutional,450.0
MA,institutional,2243.11
MA,institutional,5230.72
MA,institutional,6544.26
MA,institutional,42483.27
MA,institutional,12767.58
MA,institutional,15215.83
MA,institutional,17151.75
MA,institutional,26762.78
MA,institutional,67022.42
MA,institutional,86665.82
TX,institutional,2707.0
TX,institutional,10696.0
TX,institutional,12967.0
TX,institutional,20903.0
MI,institutional,0.0
MI,institutional,0.0
MI,institutional,0.0
MI,institutional,0.0
MI,institutional,2709.57
MI,institutional,3498.87
MI,institutional,5349.13
MI,institutional,9833.0
MI,institutional,25809.83
MI,institutional,26182.69
MI,institutional,32926.73
MI,institutional,41194.7
MI,institutional,103649.02
MI,institutional,141592.02
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
MS,institutional,3400.0
DC,institutional,6281.63
DC,institutional,7486.17
DC,institutional,8438.64
DC,institutional,13167.26
DC,institutional,32974.96
DC,institutional,42639.48
IA,institutional,361.35
IA,institutional,838.77
IA,institutional,6615.55
AR,institutional,4909.83
AR,institutional,5851.32
AR,institutional,6595.79
AR,institutional,10291.76
AR,institutional,25773.8
AR,institutional,33327.77
TX,institutional,1488.74
TX,institutional,4255.66
TX,institutional,61986.01
MI,institutional,1564.1
PA,institutional,9230.45
PA,institutional,11000.44
PA,institutional,12400.04
PA,institutional,19348.43
PA,institutional,48454.56
PA,institutional,62655.96
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,0.0
TX,institutional,7630.76
TX,institutional,52635.62
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
MI,institutional,1564.1
TX,institutional,40.4
TX,institutional,40.4
TX,institutional,40.4
NC,institutional,7857.74
NC,institutional,9364.51
NC,institutional,10555.96
NC,institutional,16471.02
NC,institutional,41248.62
NC,institutional,53338.05
TX,institutional,42.0
TX,institutional,42.0
TX,institutional,42.0
GA,institutional,5154.0
GA,institutional,10512.0
GA,institutional,17649.62
GA,institutional,19895.2
GA,institutional,31043.52
GA,institutional,77742.76
GA,institutional,100528.14
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
OH,institutional,16999.72
OH,institutional,20259.51
OH,institutional,22837.14
OH,institutional,35633.99
OH,institutional,89238.74
OH,institutional,115393.45
OH,institutional,10557.0
OH,institutional,15044.08
OH,institutional,16958.15
OH,institutional,23000.0
OH,institutional,26460.7
OH,institutional,66265.92
OH,institutional,78000.0
OH,institutional,85687.59
OH,institutional,14560.76
OH,institutional,17352.87
OH,institutional,19560.69
OH,institutional,30521.57
OH,institutional,76435.63
OH,institutional,98837.91
OH,institutional,9523.0
OH,institutional,15583.23
OH,institutional,17565.9
OH,institutional,27409.0
OH,institutional,68640.77
OH,institutional,88758.48
IA,institutional,361.35
IA,institutional,838.77
IA,institutional,6615.55
OH,institutional,11114.85
OH,institutional,13246.18
OH,institutional,14931.51
OH,institutional,23298.41
OH,institutional,58346.57
OH,institutional,75447.18
TN,institutional,4818.0
TN,institutional,11898.3
TN,institutional,13412.13
TN,institutional,20927.66
TN,institutional,52409.45
TN,institutional,67769.97
VA,institutional,2038.0
VA,institutional,44571.0
VA,institutional,143263.0
OH,institutional,17156.6
OH,institutional,20446.47
OH,institutional,23047.89
OH,institutional,35962.84
OH,institutional,90062.28
OH,institutional,116458.35
OH,institutional,11340.0
AZ,institutional,8898.0
MI,institutional,1564.1
MI,institutional,133.62
MI,institutional,384.45
MI,institutional,1564.1
MI,institutional,3149.33
MI,institutional,4363.06
MI,institutional,1564.1
NC,institutional,12724.71
NC,institutional,15164.74
NC,institutional,17094.16
NC,institutional,26672.92
NC,institutional,66797.39
NC,institutional,86374.83
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
AL,institutional,4551.0
TX,institutional,0.0
TX,institutional,2692.85
TX,institutional,26009.19
ID,institutional,5860.0
ID,institutional,15000.6
ID,institutional,16909.14
ID,institutional,26384.22
ID,institutional,66074.4
ID,institutional,85439.94
CA,institutional,20302.0
CA,institutional,50087.0
CA,institutional,8762.0
CA,institutional,47619.0
CA,institutional,48660.0
TX,institutional,0.0
TX,institutional,4243.28
TX,institutional,38097.97
TX,institutional,0.0
TX,institutional,1206.0
TX,institutional,3701.82
TX,institutional,5880.0
TX,institutional,6179.18
TX,institutional,7496.1
TX,institutional,20395.0
TX,institutional,51706.76
TX,institutional,54692.21
TX,institutional,63262.0
GA,institutional,4803.0
GA,institutional,10512.0
GA,institutional,27134.78
GA,institutional,30587.16
GA,institutional,47726.76
GA,institutional,119522.84
GA,institutional,154553.42
OH,institutional,1143.0
OH,institutional,8765.0
OH,institutional,37855.0
OH,institutional,1143.0
OH,institutional,8765.0
OH,institutional,37855.0
OH,institutional,2603.0
OH,institutional,29180.0
OH,institutional,89589.0
OH,institutional,1143.0
OH,institutional,10257.0
OH,institutional,18867.0
OH,institutional,49214.0
OH,institutional,2155.0
OH,institutional,11325.0
OH,institutional,12480.26
OH,institutional,14873.42
OH,institutional,16765.78
OH,institutional,26160.53
OH,institutional,65514.2
OH,institutional,84715.56
OH,institutional,8883.0
OH,institutional,8883.0
OH,institutional,8883.0
OH,institutional,8883.0
OH,institutional,8883.0
OH,institutional,8883.0
OH,institutional,27045.0
OH,institutional,9096.0
OH,institutional,1143.0
OH,institutional,11671.23
OH,institutional,13909.25
OH,institutional,15678.94
OH,institutional,24464.67
OH,institutional,61267.25
OH,institutional,79223.87
OH,institutional,10179.04
OH,institutional,12130.92
OH,institutional,13674.35
OH,institutional,21336.8
OH,institutional,53434.08
OH,institutional,69094.91
OH,institutional,1143.0
OH,institutional,2498.0
OH,institutional,34578.0
OH,institutional,5590.0
OH,institutional,5590.0
OH,institutional,8425.0
OH,institutional,1143.0
OH,institutional,13626.0
OH,institutional,16096.3
OH,institutional,18144.24
OH,institutional,28311.42
OH,institutional,70900.7
OH,institutional,91680.77
OH,institutional,14544.35
OH,institutional,17333.3
OH,institutional,19538.63
OH,institutional,30487.16
OH,institutional,76349.45
OH,institutional,98726.47
MI,institutional,1564.1
OH,institutional,1564.1
IN,institutional,15181.9
IN,institutional,18093.12
IN,institutional,20395.12
IN,institutional,31823.58
IN,institutional,79696.26
IN,institutional,103054.19
IN,institutional,15432.73
IN,institutional,18392.04
IN,institutional,20732.08
IN,institutional,25583.0
IN,institutional,81012.96
IN,institutional,104756.8
IN,institutional,11684.91
IN,institutional,13925.56
IN,institutional,15697.32
IN,institutional,24493.35
IN,institutional,39420.0
IN,institutional,61339.07
IN,institutional,79316.74
IN,institutional,19568.0
IN,institutional,21199.76
IN,institutional,23897.03
IN,institutional,37287.79
IN,institutional,93380.36
IN,institutional,120748.92
IN,institutional,11684.91
IN,institutional,13925.56
IN,institutional,15697.32
IN,institutional,24493.35
IN,institutional,39420.0
IN,institutional,61339.07
IN,institutional,79316.74
MI,institutional,1579.74
MI,institutional,2736.94
MI,institutional,3534.21
MI,institutional,4896.27
MI,institutional,5403.16
CA,institutional,17945.0
CA,institutional,23416.0
CA,institutional,74148.0
CA,institutional,241085.0
IN,institutional,11401.25
IN,institutional,13587.5
IN,institutional,15316.25
IN,institutional,23898.75
IN,institutional,77391.25
IN,institutional,88854.0
GA,institutional,4803.0
GA,institutional,18283.96
GA,institutional,21790.0
GA,institutional,24562.36
GA,institutional,38325.95
GA,institutional,95980.25
GA,institutional,124110.8
TX,institutional,0.0
TX,institutional,4243.28
TX,institutional,38097.97
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
OK,institutional,2588.0
OK,institutional,7947.06
OK,institutional,8958.17
OK,institutional,13977.9
OK,institutional,35005.07
OK,institutional,45264.59
TX,institutional,0.0
TX,institutional,0.0
TX,institutional,0.0
TX,institutional,10.0
MI,institutional,1564.1
MI,institutional,2709.57
MI,institutional,3498.87
MI,institutional,5349.13
MI,institutional,10402.09
MI,institutional,15066.31
MI,institutional,15363.2
MI,institutional,23853.07
MI,institutional,32926.73
MI,institutional,58327.57
MI,institutional,75069.8
MI,institutional,1564.1
TX,institutional,0.0
TX,institutional,0.0
TX,institutional,0.0
IL,institutional,3542.56
IL,institutional,4263.22
IL,institutional,4809.96
IL,institutional,55648.02
IL,institutional,8272.0
IL,institutional,9449.36
IL,institutional,11261.32
IL,institutional,12694.11
IL,institutional,19807.28
IL,institutional,20075.0
IL,institutional,49603.68
IL,institutional,64141.87
IL,institutional,4011.0
IL,institutional,5631.9
IL,institutional,6677.44
IL,institutional,7527.02
IL,institutional,11744.8
IL,institutional,29412.68
IL,institutional,38033.16
IL,institutional,11019.02
IL,institutional,14309.82
IL,institutional,14516.55
IL,institutional,22839.71
IL,institutional,57466.44
IL,institutional,78503.3
IL,institutional,8446.96
IL,institutional,10066.71
IL,institutional,11347.5
IL,institutional,17706.11
IL,institutional,44341.67
IL,institutional,57337.63
IL,institutional,11172.31
IL,institutional,13314.66
IL,institutional,15008.7
IL,institutional,23418.86
IL,institutional,58648.21
IL,institutional,75837.23
IL,institutional,12297.84
IL,institutional,14656.02
IL,institutional,16520.72
IL,institutional,25778.15
IL,institutional,64556.6
IL,institutional,83477.3
IL,institutional,7114.0
IL,institutional,10067.79
IL,institutional,11348.73
IL,institutional,17708.02
IL,institutional,21377.0
IL,institutional,44346.46
IL,institutional,57343.82
IL,institutional,62926.0
IL,institutional,7179.14
IL,institutional,8555.78
IL,institutional,9644.34
IL,institutional,15048.56
IL,institutional,37686.35
IL,institutional,48731.72
TX,institutional,1694.63
KY,institutional,3370.0
KY,institutional,3370.0
KY,institutional,3370.0
KY,institutional,3370.0
KY,institutional,3370.0
KY,institutional,3370.0
OH,institutional,3471.0
OH,institutional,3471.0
OH,institutional,3471.0
OH,institutional,3471.0
OH,institutional,3471.0
OH,institutional,3471.0
TX,institutional,3481.0
TX,institutional,26526.11
IL,institutional,11120.0
IL,institutional,9280.0
IL,institutional,12634.2
IL,institutional,14241.66
IL,institutional,22222.01
IL,institutional,55650.92
IL,institutional,71961.48
IL,institutional,8007.33
IL,institutional,9542.77
IL,institutional,10756.91
IL,institutional,16784.57
IL,institutional,42033.85
IL,institutional,54353.42
IL,institutional,7619.0
IL,institutional,4047.7
IL,institutional,9438.86
IL,institutional,11809.13
IL,institutional,76661.17
MN,institutional,15824.94
MN,institutional,18859.45
MN,institutional,21258.96
MN,institutional,33171.47
MN,institutional,83071.8
MN,institutional,107419.06
IL,institutional,9124.0
IL,institutional,18746.4
IL,institutional,21131.52
IL,institutional,32972.63
IL,institutional,82573.85
IL,institutional,106775.16
IL,institutional,10595.0
IL,institutional,18097.46
IL,institutional,20400.02
IL,institutional,31831.22
IL,institutional,79715.41
IL,institutional,103078.95
IA,institutional,6736.38
IA,institutional,537.08
IA,institutional,1246.67
IA,institutional,9832.7
IA,institutional,361.35
IA,institutional,838.77
IA,institutional,6615.55
IL,institutional,2879.0
IL,institutional,2568.35
IL,institutional,3090.83
IL,institutional,3487.22
IL,institutional,40344.81
IL,institutional,6743.0
IL,institutional,10013.44
IL,institutional,11287.46
IL,institutional,17612.42
IL,institutional,44107.06
IL,institutional,57034.26
MI,institutional,1564.1
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,400.0
TX,institutional,0.0
TX,institutional,650.0
TX,institutional,3496.38
TX,institutional,7838.35
TX,institutional,10500.49
TX,institutional,13292.7
TX,institutional,88777.26
IL,institutional,17880.81
IL,institutional,21309.55
IL,institutional,24020.78
IL,institutional,37480.89
IL,institutional,93863.95
IL,institutional,121374.25
IL,institutional,6150.0
IL,institutional,11973.0
IL,institutional,14197.31
IL,institutional,16003.64
IL,institutional,24971.33
IL,institutional,62536.07
IL,institutional,80864.57
IL,institutional,10377.65
IL,institutional,12367.63
IL,institutional,13941.17
IL,institutional,21753.14
IL,institutional,54476.71
IL,institutional,70443.13
IL,institutional,6070.49
IL,institutional,10377.65
IL,institutional,12367.63
IL,institutional,13941.17
IL,institutional,14155.83
IL,institutional,17710.63
IL,institutional,21753.14
IL,institutional,54476.71
IL,institutional,70443.13
IL,institutional,114971.83
IL,institutional,6809.74
IL,institutional,8115.54
IL,institutional,8151.79
IL,institutional,9148.09
IL,institutional,11890.14
IL,institutional,14170.13
IL,institutional,14274.25
IL,institutional,15973.01
IL,institutional,24923.53
IL,institutional,35747.21
IL,institutional,46224.25
IL,institutional,62416.37
IL,institutional,80709.79
IL,institutional,14472.29
IL,institutional,17247.43
IL,institutional,19441.84
IL,institutional,30336.12
IL,institutional,75971.2
IL,institutional,98237.36
IL,institutional,5532.0
IL,institutional,16799.0
MI,institutional,133.62
MI,institutional,473.27
MI,institutional,1564.1
MI,institutional,2438.88
MI,institutional,4363.06
TX,institutional,0.0
TX,institutional,2692.85
TX,institutional,26009.19
TX,institutional,0.0
TX,institutional,3162.06
TX,institutional,27840.82
IL,institutional,8727.0
IL,institutional,24367.0
IL,institutional,55697.0
IL,institutional,4110.0
IL,institutional,2600.0
MI,institutional,0.0
MI,institutional,0.0
MI,institutional,1564.1
MI,institutional,2438.74
MI,institutional,2709.57
MI,institutional,3498.87
MI,institutional,4277.33
MI,institutional,5349.13
MI,institutional,16790.3
MI,institutional,24318.95
MI,institutional,24798.17
MI,institutional,32926.73
MI,institutional,38501.9
MI,institutional,94148.15
MI,institutional,115849.41
MI,institutional,121172.24
MI,institutional,1564.1
MI,institutional,1564.1
MI,institutional,1564.1
MI,institutional,2709.57
MI,institutional,3498.87
MI,institutional,5349.13
MI,institutional,12483.71
MI,institutional,18081.31
MI,institutional,18437.62
MI,institutional,28626.44
MI,institutional,32926.73
MI,institutional,69999.82
MI,institutional,90092.43
MI,institutional,17376.59
MI,institutional,25168.12
MI,institutional,25664.08
MI,institutional,39846.32
MI,institutional,97435.63
MI,institutional,125403.36
MI,institutional,5700.0
MI,institutional,11698.28
MI,institutional,16943.69
MI,institutional,17277.58
MI,institutional,26825.36
MI,institutional,65595.65
MI,institutional,84424.1
MI,institutional,11995.28
MI,institutional,17373.87
MI,institutional,17716.24
MI,institutional,27506.42
MI,institutional,67261.05
MI,institutional,86567.53
MI,institutional,16805.76
MI,institutional,24341.33
MI,institutional,24820.99
MI,institutional,38537.34
MI,institutional,94234.79
MI,institutional,121283.75
MI,institutional,1564.1
MI,institutional,1564.1
MI,institutional,1564.1
MI,institutional,2709.57
MI,institutional,3498.87
MI,institutional,5349.13
MI,institutional,12560.11
MI,institutional,18191.97
MI,institutional,18550.45
MI,institutional,28801.63
MI,institutional,32926.73
MI,institutional,70428.21
MI,institutional,90643.78
MI,institutional,12032.19
MI,institutional,17427.34
MI,institutional,17770.75
MI,institutional,27591.06
